credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score
0,3528.316729,4854.218822,64734.96689,4,631
0,5374.205609,9060.010642,119489.845,2,656
5,5184.81675,21108.31591,76917.64627,2,667
1,3601.756523,7919.923637,59479.43425,5,687
0,5033.475814,5737.868131,64056.21743,4,664
1,2762.079614,4414.089267,46795.24698,5,609
1,5198.281965,10314.74113,95579.49239,5,757
0,1690.758114,704.4084022,26428.14198,4,624
5,4146.591104,18115.69147,64792.80257,3,661
0,4928.195468,2682.334457,70876.93335,6,659
1,6982.214944,9115.62331,104349.1585,7,639
0,2869.296274,4440.416974,53726.66419,4,709
2,5087.075398,9305.720709,91575.89439,6,503
1,2649.589144,3473.633097,36836.93473,6,615
5,6611.02465,28470.4725,104850.2851,4,564
0,3016.192569,4530.066808,49087.15941,4,726
0,5061.465439,9959.062585,89148.92028,2,667
5,5003.146586,15999.84542,61201.95876,6,534
3,4778.558443,18356.24543,91934.21695,4,624
5,4638.03974,17138.74288,57686.68647,4,504
1,5953.803062,7774.540459,96148.93138,5,633
0,2694.973328,4904.683831,80351.9016,5,634
4,4999.358947,16958.82353,81170.99397,7,687
0,5487.39515,7074.188891,90959.42127,4,593
1,3589.128043,6515.118653,73042.07805,6,551
2,3302.13175,7733.960905,53336.19654,3,593
2,3329.761679,7936.456101,50041.0538,4,669
1,3799.440947,5547.016905,56804.95915,4,699
0,6283.196046,6151.218641,76276.58701,4,709
5,5042.679355,25477.98735,98576.13775,5,652
2,4139.881235,13725.84123,76532.46724,3,565
5,6263.569738,24411.2371,82782.7059,4,695
1,3565.497891,7676.291057,74854.43305,3,641
0,4431.493835,5052.686356,66753.81711,4,674
0,3946.302296,3466.679611,89538.44859,6,677
5,3211.503471,22922.66015,72288.72214,3,534
1,4816.149362,5897.263128,74859.56531,7,623
0,2846.783709,2215.267656,75578.0504,8,727
1,7358.171032,12685.26443,119122.2115,4,741
4,2592.943642,8424.998148,34136.97371,0,623
0,3792.780498,4146.105593,55705.14907,3,644
5,6522.309687,24619.36997,85180.71918,2,688
0,2392.428662,1826.212803,46237.15828,5,651
4,4163.999959,17011.21526,71688.77012,5,681
1,3819.119581,5139.20902,67421.31276,5,679
0,3997.129308,9871.765343,90749.99379,4,597
1,2774.103908,7925.188568,69398.24752,6,613
0,3718.970555,3829.827393,54516.21737,5,656
3,5235.733354,17908.07126,87976.16249,2,592
0,2123.893985,2824.648726,37969.01432,5,712
3,3791.928473,12455.72922,59281.71627,3,619
1,4634.289113,8714.971773,75919.37615,4,640
0,1764.284308,3680.439491,54109.7552,2,617
2,2410.959705,4442.364482,40848.98877,7,667
4,6474.593048,19127.43288,80621.09062,1,515
1,6177.532284,9111.495104,90678.86032,5,622
4,5099.443138,20345.89651,82650.61407,5,578
1,3168.654841,4903.41301,48553.38131,5,670
5,6067.671938,23820.46338,85105.42619,3,672
5,3435.652593,14882.95288,55482.60642,5,621
5,5328.908858,36518.0192,112435.463,1,679
3,3831.273112,11811.77982,59306.83883,5,737
0,3161.895602,3213.463607,51638.1963,4,519
1,4557.964612,7105.824997,77754.04645,6,668
4,3896.915628,12948.2793,56039.72255,6,605
0,3446.255095,5232.093241,80499.30324,5,633
0,3867.202207,1950.103363,64903.75262,3,660
1,5194.376827,5853.507905,79110.23963,6,662
0,2925.365942,4054.338327,59615.31612,4,621
0,4056.912492,4794.905008,57106.91592,3,636
0,2717.260169,2962.321985,59930.84977,5,685
1,2141.620229,5587.65256,44154.0412,6,584
2,4430.640866,17203.39978,89459.87816,2,625
5,1297.712762,8181.07399,24015.76018,4,635
2,1275.405149,3645.913264,22745.2884,5,586
2,2666.307024,8072.653535,48915.57337,4,700
4,2372.18101,9338.682829,42111.1413,5,715
5,4644.472768,19609.24346,62578.70296,5,545
1,3036.470743,4871.333628,54448.11015,7,670
0,3265.976564,2324.927464,44596.6185,2,663
0,5772.590606,2566.941423,101578.8005,5,734
1,3954.180678,8705.849251,84669.18017,5,631
1,3351.19059,5423.102904,52213.89093,5,670
0,5603.609052,2321.466736,76865.94996,3,574
0,5867.845011,5946.255478,97867.66959,4,695
0,4818.129443,1198.314417,69683.62098,6,682
5,4309.643954,19496.23216,77727.64134,4,580
4,5345.800927,16326.1531,71219.60768,5,682
0,2809.883809,3958.850513,55765.75773,6,649
2,4804.081915,9555.569754,81945.89232,7,711
2,3237.576166,6484.197539,53868.59886,6,715
5,5670.905164,23500.60024,87057.59114,4,519
1,3741.851399,5069.648828,51084.15885,2,677
0,5221.616717,6421.898228,74618.74746,3,611
0,4069.456536,2099.48644,84810.93216,5,712
1,4631.452768,7783.70838,97100.08256,6,633
0,3048.431869,3011.114118,46782.73972,3,642
0,2650.699058,3477.27481,49271.53428,3,638
3,4295.14432,14628.0024,73316.1472,6,652
0,6631.715979,8289.561229,103171.7885,3,683
0,5899.499966,7688.376127,90556.63387,4,686
0,1570.336405,862.0677915,21225.09101,3,696
4,3046.803856,10163.91502,44316.27898,5,610
0,6028.380073,4054.464139,105365.7298,2,666
1,3301.259825,6746.767844,72526.7466,7,682
1,3731.879344,5194.828828,57273.78773,6,700
0,4190.015732,4996.547499,65163.89977,3,600
5,5085.925813,18239.40096,68568.56917,4,536
5,1747.173886,12457.41429,39522.38939,4,580
5,5672.308503,22013.38589,85434.56731,5,630
2,4454.5364,8943.157316,60974.83054,6,569
0,4250.713829,5144.671496,71847.64208,2,684
5,6561.911191,24725.35888,92749.70311,4,506
4,3441.496831,9179.18586,45562.5894,6,693
0,3919.547922,1324.917643,56186.86699,3,600
3,3911.721702,14111.17693,82008.33821,6,608
1,4298.26788,8210.716905,81117.23601,6,585
0,3137.330597,3010.956594,53330.83564,3,703
0,5616.409348,7368.403962,91952.85331,5,668
1,3726.430399,5573.155053,66898.13695,6,590
1,3911.389527,5794.104794,66328.81647,6,640
0,2326.463327,3901.499392,54058.54486,4,600
0,5948.15433,4869.74745,74592.21037,4,673
5,5672.23622,19195.68882,69913.66237,3,611
0,3536.09384,988.0365579,55875.47434,3,645
0,4819.474259,7180.584743,83114.07742,4,610
0,4316.503351,1356.578392,67231.35181,5,656
1,3358.223486,5470.835315,67882.70165,5,587
0,4792.66748,4442.308605,58219.2604,2,720
0,7706.549049,10276.88468,116233.8482,3,644
0,4078.264367,4796.03111,90329.79992,6,630
1,3741.893746,4166.089158,63824.67966,6,726
0,6459.377701,3558.234611,86775.69632,5,685
5,5278.929251,19378.24719,69526.83941,4,574
0,3342.473998,2955.829975,71845.15786,3,653
0,2818.46259,5009.858181,63492.39745,4,663
0,5496.674066,9993.167123,101539.6138,3,622
0,2979.485594,5964.402963,60680.19975,4,673
5,6228.753148,28364.21558,86838.90302,1,570
5,5142.611671,24551.53839,89666.81074,4,672
5,3021.175982,14112.91831,47595.36118,3,629
1,3975.391078,7888.708304,66092.11362,5,731
0,2801.344067,1812.19779,48780.57972,6,644
0,4146.797624,2891.499736,70727.88509,4,589
0,5385.041903,1048.991979,77772.29864,4,681
5,3661.171735,17431.48059,62137.99031,4,472
2,3551.737711,8497.537948,49149.50627,1,620
2,4951.235378,10876.65801,71967.47308,5,639
5,7949.432576,31508.52831,111771.3354,3,646
0,2246.32827,1704.579079,34090.01844,4,486
1,5316.67975,8494.67323,78577.94145,6,608
1,4711.907948,6370.728628,63505.50502,6,658
4,4222.58964,13351.16641,59145.20064,5,663
1,3023.086692,4439.573015,41192.84446,3,644
1,3773.4134,7364.827796,68161.45033,3,634
0,6064.123004,4651.182782,83316.08541,4,602
5,3564.75614,16131.8156,55575.17929,4,578
4,5178.666422,19630.64126,77225.9518,3,631
3,4455.234024,10298.28888,63590.36483,4,613
0,6228.985468,2795.772587,96601.35066,5,688
0,3940.402099,3906.331306,58575.96269,4,653
1,4441.427626,9398.122593,76508.45955,6,592
3,5310.705054,15551.68156,89817.64567,3,683
1,3704.222902,11361.26736,91744.54508,4,671
1,4367.232816,8294.719869,73556.59931,5,683
0,3568.769822,5587.352361,63340.25173,4,709
3,3203.874911,10616.44777,58048.28896,5,549
0,4355.166644,4342.371629,80957.63527,5,588
5,2469.514731,22454.16162,78004.83961,3,558
1,3327.801345,8548.855657,80772.2534,6,672
0,4417.073314,3945.89394,101130.6857,5,645
0,4924.677623,3390.086272,72917.29324,4,620
2,3919.066767,12162.99032,68407.3692,3,626
1,5806.194347,7330.079078,87081.56848,5,690
3,4266.952459,10116.06403,56541.9626,5,633
0,3598.003891,1641.052144,56267.53514,5,583
5,3801.038641,20730.40149,68646.89886,3,616
3,5846.758736,17440.30686,93194.8622,8,688
5,4678.767428,25846.28487,86032.93789,3,565
0,6309.718835,5480.763917,97864.53784,3,764
1,4026.406486,6061.123341,70030.56049,6,587
1,2508.585974,5299.288649,62623.80425,6,646
0,4317.711219,4528.312546,68973.86702,5,629
0,5515.774154,4275.229823,83396.87033,3,678
1,4255.969441,6775.487284,64679.90599,5,688
1,4362.0027,8497.6789,84165.89708,6,653
4,6039.689753,18457.26945,71993.39794,2,589
5,3783.789139,17117.42166,67411.48154,3,596
2,3273.29457,10795.1583,63776.78108,1,615
0,3197.472396,2747.33822,48642.90861,4,663
0,3803.410617,3656.571954,72536.64303,3,664
1,2119.397887,2978.831783,33993.70834,6,555
3,4854.284199,12745.73301,67488.22929,5,664
0,8634.662729,10306.07142,106196.6145,3,652
0,3559.169518,3190.547368,73495.40398,4,662
0,3123.602556,3295.57399,43937.51081,5,613
0,6187.207458,10770.8168,105729.5228,5,612
2,1443.092704,2873.832659,20833.32883,4,641
0,4808.997289,846.6207116,83878.8205,4,704
0,4009.91212,1053.871339,64578.20629,4,636
0,2251.702422,1565.35743,47037.20159,5,563
1,2635.747299,5087.632023,42980.67189,5,729
0,3869.823697,2535.981805,62824.5579,4,641
0,3000.107099,1233.713508,67124.44139,5,668
0,5431.195034,4006.844074,83843.44261,3,624
3,5516.982631,15159.67064,87840.76031,7,733
2,4762.277715,12627.96353,86580.30825,5,587
0,3698.191623,3456.551537,72752.88416,6,692
0,4408.530867,6526.566353,80855.42605,3,598
2,5652.425317,10215.64002,80400.63175,4,611
5,2943.826154,21597.40334,75138.62844,6,653
0,3630.747625,2951.362789,54833.11105,5,674
1,3637.299914,6414.313084,67734.80382,6,595
1,2857.61073,10250.49332,69332.65027,3,576
0,5880.258392,10364.89721,98344.14862,3,686
1,4884.843531,6367.966032,71581.32871,5,639
1,3260.693946,5751.344937,51291.19529,6,694
5,4929.907228,22367.60283,75571.5871,3,552
0,3558.91254,4723.573449,51723.57966,3,544
3,4410.608133,12967.48766,62783.87218,4,584
3,2881.543385,7028.514963,40039.16929,5,641
2,4656.515152,10937.02779,83562.08389,5,659
2,3325.387944,9058.772399,59414.26965,5,613
0,4569.775654,5522.013533,76711.90944,5,693
1,5322.357599,10089.67841,84995.64043,5,693
0,2044.175904,2822.32483,53291.82315,5,571
1,4215.051101,5130.701093,55563.25403,5,617
1,5292.527571,6900.733099,87009.33144,6,558
1,3352.081858,5397.972388,58892.19432,5,738
5,4364.100628,26212.19911,78498.86121,3,559
0,4045.61329,6505.040745,73112.19811,3,615
0,2753.352464,5139.939204,52050.73469,3,584
5,5615.077463,25491.18395,115321.7324,7,664
0,6116.701564,7391.343319,96869.94269,2,613
0,5834.267613,4723.21196,80399.75006,5,805
5,5637.868592,20099.08323,68194.53067,3,671
4,3837.164141,11193.75899,47236.73586,3,503
0,6330.587098,4194.859404,96015.68912,3,644
0,1937.476978,1932.708494,36255.58547,6,671
4,8237.223569,25619.75865,113019.011,3,505
1,1014.349378,1591.735866,15730.07978,5,638
1,5262.6798,5389.639959,73552.24327,8,675
3,4710.417916,15407.80466,91677.56605,8,660
0,4238.251606,4489.293815,64372.71592,4,555
0,3479.682927,1881.550901,66719.01955,2,597
1,418.126906,1265.023872,10964.60393,4,663
5,2800.889496,13811.42184,49852.98298,5,571
5,2912.381318,15066.0433,60254.55973,5,632
0,3423.891886,5055.336448,75853.95439,4,719
3,4149.558504,12611.42901,68989.27516,4,676
0,2439.052377,5306.977448,68193.15135,5,661
0,1906.390298,1799.098281,39298.79573,5,640
2,2606.423193,6570.459558,48790.94546,6,734
0,5185.964758,6077.710904,76242.30801,3,647
4,2112.922668,13831.53611,49057.62317,3,602
0,2974.442124,6307.010015,67103.29287,3,620
0,4814.849382,6507.40537,72443.21405,5,654
0,3249.630034,4994.856395,73161.47914,4,668
0,4216.198928,589.9643155,58996.43155,2,609
0,2791.660731,4649.262261,51069.43754,4,634
3,4283.548483,12316.46506,70206.00582,5,546
1,1988.264097,4730.369351,42299.0917,6,763
1,4918.553752,7829.980665,78893.84275,5,674
0,4271.384169,4142.387739,53828.30753,4,685
5,2473.637175,20499.48439,66415.33298,4,603
0,4158.398418,5233.577266,85510.42822,4,631
1,4526.527111,8695.961672,73199.52732,5,675
0,2349.454669,2420.467684,45135.42081,3,664
1,57.43418474,118.0516003,1000.0,2,591
5,5534.371585,27933.89172,106065.6171,4,591
1,3910.574425,10915.97074,66122.57158,1,572
0,4854.701587,5732.564328,70913.65767,4,508
5,4865.729425,22112.03771,81051.84086,3,625
0,2299.140531,2811.547627,36483.06858,3,742
5,4097.325584,22850.79132,73654.83163,4,613
0,4176.678136,2875.619535,49886.56723,3,641
1,5131.838746,10273.68633,86735.09997,4,575
0,3066.012991,4088.40891,62090.43416,3,619
0,3477.563283,6168.541862,68438.7965,1,570
1,3203.317737,2772.380059,43560.78305,7,628
3,5114.308478,16634.80702,83968.81536,6,673
0,3046.29269,5272.233047,61749.06676,2,608
0,2322.566167,2660.359713,32443.67978,5,624
0,4096.449534,5028.724281,81732.9479,5,625
2,7837.627066,15329.41303,110763.6753,6,597
0,5136.930595,4493.169009,72090.49109,4,587
5,5997.051527,25367.8383,94134.72647,3,567
1,2700.216607,3773.100518,37592.39692,5,654
2,4386.489365,13308.09977,83060.91863,7,805
4,6068.804403,17820.05449,87364.44931,4,629
2,1606.113591,4340.230513,37160.30162,8,704
4,2973.314485,12188.76531,54183.82056,6,603
1,5036.969342,9607.868113,86861.7637,6,626
0,3720.388112,2710.786217,60497.07339,8,537
5,5563.327875,22649.70116,72046.92738,6,592
2,3120.340423,9136.100488,63561.85038,8,689
0,3982.135281,3999.077178,60203.21427,5,604
1,1977.896196,5168.970449,55421.42355,5,630
0,3229.137506,3411.961913,59776.29281,6,587
3,6376.349348,18845.49642,94823.91138,3,704
1,3491.346185,7005.031789,76522.68894,5,774
5,3010.972512,15315.63228,50249.54978,4,597
1,4110.069891,4137.760699,59412.10933,6,712
0,4933.30417,768.500532,76850.0532,4,624
0,3430.310963,2344.187674,53875.79676,6,602
0,3020.333001,809.9344758,61305.5483,5,576
1,2344.956741,7588.568374,62165.64829,6,661
0,5291.255896,989.6716776,98967.16776,8,741
0,4260.604378,2498.539995,78167.56477,6,740
1,1830.698352,5340.366775,51808.95919,5,611
0,7489.091252,6516.440981,93822.11528,4,641
0,3446.169519,5675.628627,66417.83766,5,664
1,4708.2918,11117.61762,93829.33843,6,742
0,2601.433045,3733.439672,49725.58752,4,587
1,3485.439774,6474.291557,81671.94068,7,597
1,3337.231139,5534.039503,59924.9806,4,667
0,4983.327775,8714.629201,88919.20718,5,694
3,4133.765194,11644.62323,64184.26196,4,595
3,2738.274788,9061.725217,52273.82701,5,701
5,2743.22953,14329.50938,48757.76616,3,583
0,3814.627958,5979.422723,69995.78744,3,562
0,4582.97717,1500.083335,66409.87028,2,590
5,4052.84311,16644.9753,60325.46371,3,545
5,3687.063498,14737.18223,61689.46931,6,545
3,5330.398702,11705.34599,63410.51778,4,680
0,2886.248158,2997.214851,52574.21919,6,651
0,3312.712812,2932.9688,59845.70049,5,710
1,4265.418354,9243.579968,99481.4135,7,785
5,7595.629034,32128.76588,118629.7689,4,646
0,3497.605289,5257.022571,55789.10097,3,623
4,5332.36112,15825.01233,72942.23101,2,599
0,6309.75004,2276.454903,89165.65529,4,657
1,3280.611429,4551.743144,56456.99766,5,565
3,3456.057137,9359.40711,55679.87011,8,741
1,3422.320648,8924.312159,84264.25157,7,690
5,3596.479214,13224.08136,50448.74461,5,590
0,4397.76864,6263.018017,73384.39198,3,617
4,7245.285936,26822.23894,101164.314,1,509
0,6470.743185,3568.563799,85622.72604,4,736
0,4289.952709,6628.58962,68516.1692,3,673
4,3618.582157,14722.73761,55093.10662,1,548
0,3136.403561,3087.738958,57318.21955,6,628
1,4606.013592,6584.456515,76905.19486,5,692
5,2893.924999,12910.86685,48562.55684,6,598
4,3167.933042,11269.54487,53739.73516,7,663
5,5175.720984,22899.88226,83733.19147,4,511
2,2828.663416,6969.270149,45011.55822,2,708
0,1240.802641,1117.585118,18332.2668,4,623
0,3694.034734,4682.297804,61662.37692,3,654
0,1850.018222,2203.218456,35306.70502,5,683
0,4244.675139,6631.236138,79184.31522,4,731
0,3568.892681,954.0091654,74921.31903,2,655
1,2673.978456,5316.834081,54759.41418,7,653
0,5136.248293,8397.467422,98608.92275,3,528
5,4512.258695,21191.77662,77639.72125,3,627
1,4053.777899,6254.240346,71184.44422,6,584
1,4282.311722,6595.683073,73846.5617,5,696
0,4700.939886,7893.080577,94932.808,3,589
0,4333.993702,4631.748392,72514.62286,6,758
0,5335.865756,4095.903286,92021.08524,6,638
4,6776.15785,20763.16836,77238.7135,2,628
1,4325.70498,10061.25317,89279.12888,6,636
1,4260.778309,6653.878727,62340.74779,6,699
1,4046.886347,8056.459594,67156.01152,5,696
0,3691.985766,5641.919221,75507.14829,4,611
0,4139.091224,671.942199,67194.2199,5,639
0,5039.020817,8949.138522,91290.67373,3,716
0,2249.282241,4367.734923,44596.38184,4,680
0,7511.004691,1041.519284,104151.9284,5,605
0,4220.072279,6797.419081,83700.56028,3,625
0,1606.12675,2140.616279,28032.13971,3,611
0,3112.990884,4113.989286,66928.2146,5,606
0,4415.898757,3849.323208,75362.27475,6,617
3,4959.695284,14936.92109,97465.90322,7,627
2,4599.024457,8794.088255,85001.84422,7,712
0,3735.130488,6858.954953,56649.54158,0,584
2,3309.846762,7015.959092,61074.96684,8,636
2,3911.639543,10025.61988,73414.23934,6,726
1,5150.252929,12602.40773,101469.2857,6,612
0,2833.870759,1241.15908,54187.46445,5,626
5,2321.386288,9152.640031,31580.70043,3,573
0,4023.916594,2864.343398,55873.19576,3,621
1,4648.735009,9271.869864,87617.33503,6,684
0,3640.3406,501.7922443,50179.22443,3,691
5,4972.317809,18663.928,68689.21204,4,558
0,4893.018066,5218.365511,93045.35415,2,622
2,3750.915259,12571.62925,87388.74918,8,675
1,3356.598498,10031.05792,86748.57466,5,626
2,2639.227765,4858.43098,37141.44102,9,748
0,2712.109651,3063.444903,54459.4711,5,597
3,5289.866932,15389.40346,84680.61212,3,615
0,7427.276375,7359.041167,96922.43481,5,659
0,4416.138213,5328.093945,74682.09757,4,608
0,3292.188352,2949.064575,46991.4853,7,577
0,2708.889545,1210.197859,52115.60669,4,514
1,3068.122205,7110.573802,58860.79063,6,733
5,3796.964595,17739.13539,63958.8019,4,565
0,6123.803131,927.0072921,92700.72921,3,602
0,4458.132629,4541.520978,80818.05029,4,718
2,2277.034284,5116.949345,34581.22069,4,662
0,4067.973854,5533.982228,68665.5698,3,605
1,1882.71947,4386.9177,44066.78102,6,650
5,3385.651941,16690.72779,52590.74911,3,695
5,3103.034567,31664.37993,78268.55336,6,550
0,3139.888147,2617.442721,67960.63511,4,607
0,4695.228454,6794.118433,74982.52373,3,656
1,2706.329226,5249.770841,40923.97459,5,686
0,6080.86297,7824.766199,98429.47448,4,641
0,5242.818245,3633.378212,84675.29239,5,640
3,2945.770917,9860.508324,49793.92804,3,680
4,4601.019355,25743.31305,94601.64508,2,488
0,4613.290613,1555.766149,64583.98545,5,684
0,3679.240938,4848.834044,62593.59825,3,633
0,3557.857992,5524.647457,73139.03319,4,715
2,5052.885807,9123.504239,57311.83226,3,628
5,3489.452828,19686.2848,68344.72099,3,638
0,7009.94793,6478.691542,101425.619,5,685
0,5335.515553,4654.135127,87659.30911,5,646
0,5478.661538,5522.965734,93614.6086,2,636
0,2244.18792,2902.974911,29956.7403,4,704
0,6190.441749,10474.24196,95110.59131,4,587
1,3080.352284,6886.016024,66999.73161,7,756
0,3209.492332,6427.562283,65586.42301,3,640
0,5218.753403,5390.780864,102219.1092,4,559
1,5215.56097,6585.056722,68688.79112,5,668
4,2598.568658,18008.65727,69186.39944,5,634
2,4290.956525,7013.484561,69005.49749,7,667
2,3165.925551,10666.97873,63151.6348,6,672
1,3179.923385,6909.539007,77842.18685,6,612
2,4830.694542,9373.963859,86943.51056,8,673
5,5120.364887,21774.77036,73880.9181,4,588
0,3480.248736,5225.467493,54702.68846,4,710
5,5514.129155,20656.92456,75188.49855,4,577
1,3600.708747,7715.19994,71507.27019,6,782
4,3601.865508,11678.18927,47120.67593,3,596
0,5485.781986,8401.561404,95427.28573,3,585
0,4449.268314,9246.065702,89249.7275,4,627
5,4002.302733,25450.67245,83810.59528,5,698
5,5052.966961,18332.53293,63842.82395,4,548
0,2609.718104,2223.47518,41619.1143,5,724
0,3730.172118,651.5752662,65157.52662,6,654
0,1007.991232,1431.455641,22676.80551,5,576
5,3611.732541,22221.27307,71605.85018,4,598
1,2417.495389,6451.060665,61034.7163,6,603
1,4416.88385,8187.80427,60607.24894,2,574
0,3486.316206,2115.229265,62357.94794,5,662
1,3013.894585,7658.625873,56448.35984,5,737
0,4329.363796,2994.513111,66880.90379,3,648
1,4886.730788,7649.382693,75538.45113,5,706
2,4641.408233,9851.97551,83486.84376,7,747
